id,product_name,EAN,miso_artvonbonbonsanderensuesswaren,miso_artvonschokolade,miso_artvonsnackknabberartikel,miso_artvonzucker,miso_artvonspeiseoel,miso_artvonteigwarennudeln,miso_artvonverwendetemei,miso_artvonkraeuterngewuerzen,miso_artvonbearbeitetemgetreideprodukt,miso_artvonsaucedip,miso_artvonsalatsauce,miso_artvontrinkschokolade,miso_artvonerfrischungsgetraenk,miso_artvonkeksgebaeck,miso_artvonkuchen,miso_artvongebaeckpastete,miso_artvonummantelungfuellung,miso_artvonbrot,miso_artvonprodukt,miso_artvondessert,miso_artvonwasser,miso_artvonsportgetraenk,miso_artvonkrustentierenmuschelnschnecken,miso_artvonhonig,miso_artvoneingelegtemgemuesesauerkonserven,miso_artvonoliven,miso_artvonjoghurt,miso_artvonrahm,miso_artvonmilch,cat_5,cat_5_name,cat_4,cat_4_name,cat_3,cat_3_name,cat_2,cat_2_name,cat_1,cat_1_name
274432203400,M-Budget Kartoffeln mehligkochend,7610200304629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
274450002300,Kartoffeln mehligkochend,7610200318749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
274450003300,Kartoffeln mehligkochend,7610200318756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
274450102400,Kartoffeln mehligkochend Terrasuisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
274450203300,Kartoffeln mehligk. rotschalig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
274461202600,Sélection Kartoffeln Raclette,7613269562979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
274463402100,Kartoffeln Patatli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
274502501000,Karotten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
274502502400,Karotten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
274580302300,Bio Karotten,7610632990971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
275402702300,Spargelspitzen grün,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190204,Frischgemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
275480111400,Bio Spargeln weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190204,Frischgemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
275701302200,Blumenkohl Broccoli mini,7610632985397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190204,Frischgemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
275780502100,Bio Broccoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190204,Frischgemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
275780502400,Bio Broccoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190204,Frischgemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
276500508300,Rosenkohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190204,Frischgemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
276501508400,Extra Rosenkohl geputzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190204,Frischgemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
277001913200,Knoblauch frisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
277107908400,Zwiebeln,7610632993224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
277180202400,Bio Zwiebeln,7610632990278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101190205,Lagergemüse,BeSS_01011902,Gemüse,BeSS_010119,Früchte & Gemüse,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
463001400000,Powerbar Recovery 2.0 Nahrungsergänzung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463001403600,Powerbar Recovery 2.0 Nahrungsergänzungmittel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463001602300,Powerbar Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463002300000,Sponser Liquid Energy Salty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463002308500,Sponser Liquid Energy Salty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463003500000,Sponser Oat Pack Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463003508400,Sponser Oat Pack Riegel,7611174142187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463004400000,Sponser Liquid Energy Plus Sachet Kohlenhydrat-Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463008300000,Powerbar Protein Whey Isolate Proteinreiches Getränkepulver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463008303600,Powerbar Protein Whey Isolate Proteinreiches Getränkepulver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463031800000,Powerbar Clean Whey Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463031900000,Powerbar Protein Nut2 Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463032000000,Powerbar Protein Plus Low Sugar Brown Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463032200000,Powerbar Plus Low Sugar Schoko-Espresso Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
463032400000,Powerbar Natural Protein Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
471902800100,Powerbar Protein Plus Proteinriegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
471939800000,Isostar Power-Tabs Brausetabletten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
471978806493,Powerbar Natural Protein Proteinriegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
471983305293,Powerbar Energize Riegel Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
471983307293,Powerbar Energize Riegel Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
471989000000,Powerbar Protein Plus L-Carnitin Riegel Himbeer Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
491934400000,Powerbar Protein Plus Proteinriegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
491936700000,Powerbar Protein Plus Proteinriegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
491976620000,Isostar Energy Energieriegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
491976680000,Isostar Energy Energieriegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPO_SHOP_CAT_Sportnahrung_Ausruestung,Sportnahrung,SPO_SHOP_CAT_Ausruestung,Ausrüstung,BeSS_03,SportXX
500116300000,M-Budget Vollwaschmittel,7630028664514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500116800000,M-Budget Vollwaschmittel concentré,7617300722056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500117800000,Milette Specialwaschmittel Pulver,7617300719407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500144200000,Elan Waschmittel Summer Breeze NFB,7630028621388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500148000000,Total Vollwaschmittel Kleinpackung,7617300722292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500148100000,Total Vollwaschmittel für helle und weisse Wäsche,7617300722315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500148200000,Total Waschmittel Color,7617300722353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500148400000,Total Waschmittel Sensitive,7617300722377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500148700000,Total Waschmittel Savo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500149600000,Total Waschmittel Tabs 56 Stk.,7617300722599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500149800000,Total Waschmittel 1 for all,7617300725675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010102,Waschpulver,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500151300000,Total Waschmittel Rapide-Gel,7630028621548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500151400000,Total Waschmittel Liquid,7630028621579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500151500000,Total Waschmittel Color,7630028621593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500151600000,Total Waschmittel Aloe Vera,7630028621609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500151700000,Total Waschmittel Sensitive,7630028621630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500151800000,Total Waschmittel 1 for all,7630028621654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500151900000,Total Waschmittel Express Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500152000000,Total Waschmittel Express Black,7630028621722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500152100000,Total Waschmittel Sensitive Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
500152200000,Total Waschmittel Color Mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010101,Flüssigwaschmittel,BeSS_01040101,Waschmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502008300000,Potz Calc Entkalker,7630028662602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502008400000,Potz Calc Cleaner,7630028663913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502008700000,Potz Calc Vitesse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502009500000,M-Classic Entkalker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502017800000,M-Budget Glas- und Allzweck Reiniger,7630028621210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010603,Glas,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502027200000,M-Classic Essigreiniger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502031000000,Potz Glasreiniger Refill,7630028624204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010603,Glas,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502031100000,Potz Glasreiniger Spray,7630028624228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010603,Glas,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502031300000,Potz Cremereiniger,7630028624266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010605,Scheuermittel,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502042900000,Potz Calc Maschinenentkalker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502043400000,Potz Espresso Entkalker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502043800000,Potz Glas Tissues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010603,Glas,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502044100000,Potz Xpert Glasreiniger Forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010603,Glas,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502044200000,Potz Scheuerpulver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010605,Scheuermittel,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502044300000,Potz Xpert Calc Forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502045500000,M-Plus Glasreiniger Spray,7630028661735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010603,Glas,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502045600000,M-Plus Glasreiniger Refill,7630028661766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010603,Glas,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502046000000,M-Plus Putzstein,7630028661872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010605,Scheuermittel,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502046100000,M-Plus Essigreiniger,7630028661643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502046200000,M-Plus Essigreiniger Refill,7630028661629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010608,Kalkentferner,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502047300000,M-Plus Cremereiniger Lemon,7630028624303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010605,Scheuermittel,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
502056400000,M-Classic Cremereiniger Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0104010605,Scheuermittel,BeSS_01040106,Reinigungsmittel,BeSS_010401,"Waschen, Reinigen & Pflege",BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505039900000,M-Fresh Duftkerze Cassis Noir,7613269340645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01040405,Duftkerzen,BeSS_010404,Lufterfrischer,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505040200000,M-Fresh Duftkerze Anti Tabac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01040405,Duftkerzen,BeSS_010404,Lufterfrischer,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505040300000,M-Fresh Duftkerze Roses For You,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01040405,Duftkerzen,BeSS_010404,Lufterfrischer,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505040400000,M-Fresh Duftkerze Bali Flowers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01040405,Duftkerzen,BeSS_010404,Lufterfrischer,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505040700000,M-Fresh Winter Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01040405,Duftkerzen,BeSS_010404,Lufterfrischer,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505041600000,M-Budget Duftkerze Vanille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01040405,Duftkerzen,BeSS_010404,Lufterfrischer,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505100700000,Optimum Elektrische Fliegenklatsche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010403,Insektizide,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505101400000,Optimum Fliegenköder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010403,Insektizide,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505102300000,Optimum Fliegenklatsche,4037302105405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010403,Insektizide,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
505103500000,Optimum Fliegenstreifen,4037302105849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010403,Insektizide,BeSS_0104,Haushalt & Reinigung,BeSS_01,Supermarkt
